Sigla Empresa;Fecha;Origen;Destino;Tipo de Equipo;Número de Vuelos;Horas Bloque;Sillas;Carga Ofrecida Kg;Pasajeros A Bordo;Distancia;Trafico;Tipo de Vuelo;Nombre Empresa;Ciudad Origen;Ciudad Destino;Pais Origen;Pais Destino;Apto_Origen;Apto_Destino;Grupo de Empresas;OW;Ruta;Millas;Año;Mes
ARE;1/10/2015;BOG;CTG;A320;195;282,99;33930;3802500;27401;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;oct
ARE;1/09/2015;CTG;BOG;A320;168;237,55;29232;3276000;23168;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;sep
ARE;1/09/2015;BOG;CTG;A320;169;244,86;29406;3295500;24507;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;sep
ARE;1/08/2015;CTG;BOG;A320;213;316,73;37062;4153500;30387;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;ago
ARE;1/08/2015;BOG;CTG;A320;213;320,35;37062;4153500;29411;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;ago
ARE;1/07/2015;CTG;BOG;A320;234;352,6;40716;4563000;33433;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;jul
ARE;1/07/2015;BOG;CTG;A320;234;346,28;40716;4563000;32360;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;jul
ARE;1/06/2015;CTG;BOG;A320;198;279,98;34452;3861000;26525;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;jun
ARE;1/06/2015;BOG;CTG;A320;198;281,24;34452;3861000;28863;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;jun
ARE;1/05/2015;CTG;BOG;A320;181;1877,6;31494;3529500;22874;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;may
ARE;1/05/2015;BOG;CTG;A320;181;1881,2;31494;3529500;23128;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;may
ARE;1/04/2015;CTG;BOG;A320;156;224,79;27144;3042000;21440;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;abr
ARE;1/04/2015;BOG;CTG;A320;156;222,87;27144;3042000;20644;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;abr
ARE;1/03/2015;CTG;BOG;A320;158;229,43;27492;3081000;22468;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;mar
ARE;1/03/2015;BOG;CTG;A320;159;229,18;27666;3100500;22968;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;mar
AVA;1/01/2016;CTG;BOG;A318;46;62,19;4591;6017;3910;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;ene
AVA;1/01/2016;CTG;BOG;A319;84;113,44;10071;12408;9204;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;ene
AVA;1/01/2016;CTG;BOG;A320;258;353,54;38619;23055;34854;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;ene
AVA;1/01/2016;CTG;BOG;A321;147;202,64;28509;24001;25796;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;ene
AVA;1/01/2016;CTG;BOG;A332;10;13,83;2517;8178;2415;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;ene
AVA;1/01/2016;CTG;BOG;B788;22;31,88;5500;15137;5212;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;ene
ARE;1/02/2015;CTG;BOG;A320;133;189,63;23142;2593500;20293;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;feb
ARE;1/02/2015;BOG;CTG;A320;135;194,73;23490;2632500;19943;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;feb
ARE;1/01/2015;CTG;BOG;A320;204;305,36;35502;714000;33590;652,59;Domestic;Regular;AIRES;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;LAN;CTG-BOG;BOG-CTG;406;2015;ene
ARE;1/01/2015;BOG;CTG;A320;209;302,56;36368;731500;31506;652,59;Domestic;Regular;AIRES;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;LAN;BOG-CTG;BOG-CTG;406;2015;ene
VVC;1/12/2016;CTG;BOG;A320;74;106,9;13320;0;9626;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;dic
VVC;1/12/2016;BOG;CTG;A320;74;108,2;13320;0;11210;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;dic
VVC;1/11/2016;CTG;BOG;A320;62;95,7;11160;0;8964;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;nov
VVC;1/11/2016;BOG;CTG;A320;65;94,6;11700;0;9361;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;nov
VVC;1/10/2016;CTG;BOG;A320;74;109,8;13320;0;11284;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;oct
VVC;1/10/2016;BOG;CTG;A320;76;111,82;13680;0;11397;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;oct
VVC;1/09/2016;CTG;BOG;A320;50;72,4;9000;0;7684;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;sep
VVC;1/09/2016;BOG;CTG;A320;49;72,03;8820;0;7514;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;sep
VVC;1/08/2016;CTG;BOG;A320;66;96,3;11880;0;10087;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;ago
VVC;1/08/2016;BOG;CTG;A320;66;94,72;11880;0;9864;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;ago
VVC;1/07/2016;CTG;BOG;A320;74;110,11;13320;0;11424;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;jul
VVC;1/07/2016;BOG;CTG;A320;75;110,93;13500;0;11288;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;jul
VVC;1/06/2016;CTG;BOG;A320;75;107,52;13500;0;11267;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;jun
VVC;1/06/2016;BOG;CTG;A320;76;109,06;13680;0;11572;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;jun
VVC;1/05/2016;CTG;BOG;A320;61;88,03;10980;0;9000;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;may
VVC;1/05/2016;BOG;CTG;A320;61;87,11;10980;0;9066;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;may
VVC;1/04/2016;CTG;BOG;A320;49;68,26;8820;0;7466;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;abr
VVC;1/04/2016;BOG;CTG;A320;49;67,63;8820;0;7605;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;abr
VVC;1/03/2016;CTG;BOG;A320;67;95,35;12060;0;10448;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;mar
VVC;1/03/2016;BOG;CTG;A320;67;95,21;12060;0;10701;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;mar
VVC;1/02/2016;CTG;BOG;A320;49;69,77;8820;0;7756;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;feb
VVC;1/02/2016;BOG;CTG;A320;49;71,4;8820;0;7729;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;feb
VVC;1/01/2016;CTG;BOG;A320;80;114,13;14400;0;13215;652,59;Domestic;Regular;FAST COLOMBIA SAS;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;VVC;CTG-BOG;BOG-CTG;406;2016;ene
VVC;1/01/2016;BOG;CTG;A320;79;116,74;14220;0;12904;652,59;Domestic;Regular;FAST COLOMBIA SAS;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;VVC;BOG-CTG;BOG-CTG;406;2016;ene
P5;1/12/2016;CTG;BOG;E190;3;4;300;11574;234;652,59;Domestic;Regular;AEROREPUBLICA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;P5;CTG-BOG;BOG-CTG;406;2016;dic
P5;1/12/2016;CTG;BOG;B737;28;40,57;3958;159908;2118;652,59;Domestic;Regular;AEROREPUBLICA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;P5;CTG-BOG;BOG-CTG;406;2016;dic
P5;1/12/2016;BOG;CTG;B737;32;49,76;4544;182752;3498;652,59;Domestic;Regular;AEROREPUBLICA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;P5;BOG-CTG;BOG-CTG;406;2016;dic
AVA;1/02/2016;BOG;CTG;A318;35;47,82;3483;208104;2934;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;feb
AVA;1/02/2016;BOG;CTG;A319;34;45,79;4080;259330;3203;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;feb
AVA;1/02/2016;BOG;CTG;A320;296;394,74;44375;2400848;33227;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;feb
AVA;1/02/2016;BOG;CTG;A321;137;178,03;26564;1109754;18856;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;feb
AVA;1/02/2016;BOG;CTG;A332;7;9,81;1764;214729;1322;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;feb
AVA;1/02/2016;BOG;CTG;B788;20;29,6;5000;496307;4116;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;feb
AVA;1/12/2016;CTG;BOG;B788;27;40,74;6750;744523;5504;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;dic
AVA;1/12/2016;CTG;BOG;A332;3;4,05;742;95246;567;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;dic
AVA;1/12/2016;CTG;BOG;A321;135;194,67;26175;1161119;20951;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;dic
AVA;1/12/2016;CTG;BOG;A320;221;306,49;33140;1534857;26588;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;dic
AVA;1/12/2016;CTG;BOG;A319;87;123,65;10434;676680;8243;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;dic
AVA;1/12/2016;CTG;BOG;A318;70;98,17;6990;430102;5432;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;dic
AVA;1/12/2016;BOG;CTG;B788;27;39,75;6749;647890;6313;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;dic
AVA;1/12/2016;BOG;CTG;A332;3;4,46;742;67474;716;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;dic
AVA;1/12/2016;BOG;CTG;A321;137;190,11;26561;660433;24197;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;dic
AVA;1/12/2016;BOG;CTG;A320;220;303,27;32996;1224687;30592;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;dic
AVA;1/12/2016;BOG;CTG;A319;88;119,49;10560;555403;9715;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;dic
AVA;1/12/2016;BOG;CTG;A318;72;98,13;7198;367997;6684;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;dic
AVA;1/02/2016;CTG;BOG;A318;34;47,89;3327;219769;2776;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;feb
AVA;1/02/2016;CTG;BOG;A319;35;49,72;4171;263970;3547;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;feb
AVA;1/02/2016;CTG;BOG;A320;298;413,94;44350;2375486;35041;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;feb
AVA;1/02/2016;CTG;BOG;A321;137;192,26;26513;1262673;21523;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;feb
AVA;1/02/2016;CTG;BOG;A332;7;10,11;1752;195837;1605;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;feb
AVA;1/02/2016;CTG;BOG;B788;19;28,66;4720;505963;3818;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;feb
AVA;1/11/2016;CTG;BOG;B788;24;38,07;5998;645217;5071;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;nov
AVA;1/11/2016;CTG;BOG;A332;10;15,13;2474;290726;2192;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;nov
AVA;1/11/2016;CTG;BOG;A321;116;168,66;22503;811537;19194;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;nov
AVA;1/11/2016;CTG;BOG;A320;235;340,21;35220;1347608;29484;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;nov
AVA;1/11/2016;CTG;BOG;A319;60;88,27;7194;397323;6405;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;nov
AVA;1/11/2016;CTG;BOG;A318;35;50,73;3499;183722;2841;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;nov
AVA;1/11/2016;BOG;CTG;B788;24;39,95;5999;564835;5211;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;nov
AVA;1/11/2016;BOG;CTG;A332;9;14,79;2238;184571;1950;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;nov
AVA;1/11/2016;BOG;CTG;A321;117;176,12;22695;529159;19603;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;nov
AVA;1/11/2016;BOG;CTG;A320;236;333,3;35395;1293849;30633;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;nov
AVA;1/11/2016;BOG;CTG;A319;60;85,56;7198;352676;6438;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;nov
AVA;1/11/2016;BOG;CTG;A318;37;50,92;3699;169065;3337;652,59;Domestic;Regular;AVIANCA;BOGOTA;CARTAGENA;COLOMBIA;COLOMBIA;BOGOTA - ELDORADO;CARTAGENA - RAFAEL NUQEZ;AVA;BOG-CTG;BOG-CTG;406;2016;nov
AVA;1/10/2016;CTG;BOG;B788;23;35,02;5748;525825;4934;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;oct
AVA;1/10/2016;CTG;BOG;A332;7;10,78;1764;162788;1190;652,59;Domestic;Regular;AVIANCA;CARTAGENA;BOGOTA;COLOMBIA;COLOMBIA;CARTAGENA - RAFAEL NUQEZ;BOGOTA - ELDORADO;AVA;CTG-BOG;BOG-CTG;406;2016;oct
